animeID,name,studio,episodes,airing,rank,popularity,members,favorites,reviewers,Animation_score
23029,0,0,1,FALSE,8124,11468,267,0,144,5.85
23031,0,0,1,FALSE,10430,11816,231,0,15,5.73
23037,0,0,12,FALSE,7328,2716,22612,47,7402,6.12
23043,0,0,1,FALSE,3260,6880,2486,5,1398,7.11
23051,0,0,1,FALSE,10158,9870,584,0,300,4.33
23053,0,0,1,FALSE,9717,10271,480,0,194,5.02
23055,0,0,1,FALSE,10195,10901,357,0,173,4.15
23057,0,0,1,FALSE,10202,7489,1903,3,1063,4.1
23059,0,0,1,FALSE,10147,8932,958,0,487,4.38
23061,0,0,1,FALSE,8760,10086,524,1,214,5.58
23063,0,0,1,FALSE,10018,8819,1018,2,483,4.68
23065,0,0,1,FALSE,9798,10319,469,0,186,4.94
23067,0,0,52,FALSE,5324,7328,2038,22,591,6.61
23079,0,0,13,FALSE,8859,792,122043,197,57217,5.53
23083,0,0,1,FALSE,3029,7310,2052,1,798,7.16
23085,0,0,1,FALSE,11623,13166,144,0,15,5.8
23089,0,0,1,FALSE,9123,11627,248,0,124,5.41
23097,0,0,1,FALSE,11758,13458,130,0,13,6
23099,0,0,1,FALSE,7487,7015,2343,0,1121,6.08
23107,0,0,50,FALSE,11020,10962,345,1,48,6.5
23115,0,0,1,FALSE,4204,4887,6031,5,1446,6.85
23121,0,0,13,FALSE,5570,1632,51550,61,18038,6.55
23125,0,0,1,FALSE,11240,13748,114,0,10,6.1
23129,0,0,1,FALSE,8387,11376,280,1,84,5.75
23133,0,0,24,FALSE,4983,1751,46750,79,13896,6.68
23135,0,0,140,FALSE,1325,3647,12288,247,1892,7.62
23137,0,0,4,FALSE,4969,5950,3696,2,782,6.69
23149,0,0,12,FALSE,10311,11847,226,0,37,5.78
23151,0,0,13,FALSE,7276,3619,12533,25,3160,6.14
23153,0,0,3,FALSE,2777,4214,8699,2,3385,7.22
23157,0,0,1,FALSE,9243,10859,362,0,185,5.34
23177,0,0,4,FALSE,8960,10792,374,0,95,5.48
23179,0,0,1,FALSE,6807,5618,4247,5,1297,6.26
23181,0,0,1,FALSE,12463,12933,156,0,17,6
23183,0,0,1,FALSE,11375,12680,168,0,19,6.79
23185,0,0,1,FALSE,10590,12999,150,0,17,7.18
23187,0,0,1,FALSE,10591,12834,158,0,18,6
23189,0,0,1,FALSE,6872,11196,305,1,75,6.24
23191,0,0,1,FALSE,10662,12676,167,0,20,6.55
23199,0,0,12,FALSE,440,283,286317,874,147363,8.1
23201,0,0,12,FALSE,3889,2918,19628,38,7326,6.94
23209,0,0,13,FALSE,4488,1357,68150,213,22152,6.79
23213,0,0,13,FALSE,7890,5153,5277,3,1895,5.93
23225,0,0,1,FALSE,649,1791,45558,132,24761,7.94
23227,0,0,1,FALSE,2903,2264,31261,10,17431,7.19
23229,0,0,13,FALSE,8541,7719,1696,2,205,5.68
23233,0,0,12,FALSE,3527,243,312244,1166,165884,7.04
23237,0,0,7,FALSE,3020,2173,33397,21,15513,7.16
23245,0,0,1,FALSE,11011,13564,124,0,18,5.5
23249,0,0,1,FALSE,731,4268,8428,6,3241,7.88
23251,0,0,12,FALSE,1230,784,123311,817,53879,7.65
23259,0,0,26,FALSE,8296,2828,20950,38,7125,5.78
23265,0,0,1,FALSE,9440,11236,298,0,129,5.22
23267,0,0,1,FALSE,9609,11787,234,0,86,5.11
23269,0,0,12,FALSE,1396,1660,50757,218,23576,7.59
23273,0,0,22,FALSE,20,33,828528,45557,477869,8.86
23277,0,0,12,FALSE,1271,266,295817,2267,142555,7.64
23279,0,0,1,FALSE,2620,2343,29391,86,5643,7.26
23281,0,0,11,FALSE,1613,187,357017,1129,190090,7.52
23283,0,0,11,FALSE,345,81,567723,13175,312075,8.19
23285,0,0,1,FALSE,3301,4943,5884,3,3803,7.09
23289,0,0,12,FALSE,416,111,462621,7905,251727,8.12
23293,0,0,1,FALSE,704,3604,12687,37,5811,7.9
23299,0,0,1,FALSE,5070,5585,4309,1,1937,6.66
23301,0,0,4,FALSE,1463,3230,16124,20,8965,7.57
23303,0,0,1,FALSE,7845,12160,202,0,56,5.94
23309,0,0,12,FALSE,5954,794,121667,192,55076,6.46
23311,0,0,24,FALSE,1734,994,96085,365,33641,7.48
23313,0,0,33,FALSE,13684,12740,165,0,30,5.1
23315,0,0,1,FALSE,13687,13583,124,0,16,5.81
23317,0,0,2,FALSE,225,800,120362,917,57611,8.32
23319,0,0,2,FALSE,1940,2379,28647,21,12896,7.43
23321,0,0,25,FALSE,1190,200,343827,1210,186586,7.67
23325,0,0,24,FALSE,5680,2057,36734,40,13638,6.53
23327,0,0,13,FALSE,277,1017,93686,1017,48612,8.27
23333,0,0,12,FALSE,6799,921,107839,596,42946,6.26
23341,0,0,6,FALSE,6288,3015,18498,19,7945,6.38
23343,0,0,1,FALSE,10916,12720,165,0,27,5.78
23345,0,0,1,FALSE,13642,13240,140,0,21,5.95
23347,0,0,260,FALSE,10942,12414,187,1,26,5.77
23349,0,0,1565,FALSE,7605,11680,243,1,83,6.04
23351,0,0,25,FALSE,13618,10880,361,0,28,6.71
23353,0,0,1,FALSE,11379,12612,173,0,23,6.39
23359,0,0,1,FALSE,2174,3753,11404,48,3488,7.37
23361,0,0,2,FALSE,3181,3871,10600,16,3652,7.12
23363,0,0,1,FALSE,4989,5012,5689,6,1699,6.68
23365,0,0,1,FALSE,7525,9068,890,0,536,6.06
23367,0,0,6,FALSE,6636,7858,1585,0,625,6.3
23369,0,0,1,FALSE,4191,3939,10260,10,4118,6.85
23375,0,0,10,FALSE,9033,8374,1266,5,132,5.45
23383,0,0,1,FALSE,1864,1890,42273,26,24401,7.44
23385,0,0,1,FALSE,1017,1371,67245,45,35501,7.74
23387,0,0,4,FALSE,9582,8931,959,2,350,5.12
23393,0,0,73,FALSE,6564,11856,226,0,63,6.32
23399,0,0,1,FALSE,5791,3660,12152,4,4784,6.5
23401,0,0,1,FALSE,10005,10870,364,0,114,4.7
23405,0,0,3,FALSE,4188,4195,8767,6,2285,6.86
23407,0,0,2,FALSE,13291,13536,127,0,15,5.93
23409,0,0,49,FALSE,7527,9571,679,1,127,6.06
23421,0,0,12,FALSE,1746,908,109083,344,50517,7.48
23423,0,0,3,FALSE,7608,3043,18115,33,6976,6.04
23425,0,0,11,FALSE,3325,4753,6479,6,1367,7.09
23427,0,0,1,FALSE,5633,3218,16216,3,9872,6.54
23433,0,0,12,FALSE,6565,3771,11227,6,5268,6.32
23439,0,0,1,FALSE,5085,5921,3754,4,1949,6.66
23441,0,0,1,FALSE,1191,2067,36336,66,19622,7.67
23447,0,0,1,FALSE,2566,2329,29569,26,16092,7.27
23459,0,0,1,FALSE,4523,3390,14636,5,6652,6.78
23483,0,0,1,FALSE,7361,8151,1392,1,865,6.11
23487,0,0,6,FALSE,4450,4611,6941,2,1768,6.8
23499,0,0,3,FALSE,5251,7531,1858,3,506,6.62
23511,0,0,32,FALSE,10669,11686,242,0,30,5.13
23515,0,0,1,FALSE,12474,12850,160,0,44,4.86
23517,0,0,1,FALSE,10163,10938,350,0,158,4.31
23523,0,0,1,FALSE,10440,11956,216,0,14,5.86
23537,0,0,1,FALSE,13376,13401,132,0,16,6.13
23539,0,0,0,TRUE,2341,4858,6092,42,1137,7.33
23551,0,0,12,FALSE,7708,4085,9387,3,4724,6
23555,0,0,52,FALSE,12225,10643,401,1,32,5.56
23569,0,0,1,FALSE,11464,12906,156,0,11,6.18
23575,0,0,1,FALSE,11340,13293,137,0,23,6.13
23579,0,0,8,FALSE,6092,4212,8698,24,2285,6.42
23581,0,0,2,FALSE,4780,10126,517,0,112,6.73
23583,0,0,2,FALSE,7016,9848,591,1,133,6.2
23585,0,0,2,FALSE,6956,11559,257,0,54,6.22
23587,0,0,13,FALSE,2838,1653,50923,426,19837,7.21
23593,0,0,1,FALSE,12745,13621,123,0,13,5.92
23595,0,0,1,FALSE,8845,9938,566,0,111,5.53
23597,0,0,1,FALSE,8346,11247,298,0,86,5.76
23605,0,0,26,FALSE,5404,2194,33017,163,7846,6.59
23607,0,0,22,FALSE,10932,12764,164,0,18,4.78
23609,0,0,3,FALSE,10933,13406,131,0,20,4.45
23611,0,0,1,FALSE,10557,13887,106,0,16,5.75
23613,0,0,1,FALSE,11494,13569,125,1,17,5.06
23615,0,0,1,FALSE,10844,12025,211,0,19,5.26
23617,0,0,1,FALSE,13041,13141,145,0,15,6.4
23619,0,0,1,FALSE,2987,2728,22468,19,11280,7.17
23621,0,0,1,FALSE,8126,11079,326,1,80,5.85
23623,0,0,12,FALSE,307,944,103334,905,50519,8.22
23627,0,0,13,FALSE,4694,5744,4021,9,930,6.74
23633,0,0,1,FALSE,12603,13302,136,0,17,7.29
23635,0,0,1,FALSE,12604,13643,119,0,14,7
23637,0,0,1,FALSE,11696,13223,140,0,17,5.82
23639,0,0,1,FALSE,9203,12289,191,0,57,5.37
23641,0,0,1,FALSE,13400,13516,129,0,11,6.36
23643,0,0,1,FALSE,12249,12618,171,0,49,4.92
23645,0,0,1,FALSE,12432,13781,114,0,13,6.77
23647,0,0,1,FALSE,7084,11921,220,0,59,6.19
23651,0,0,1,FALSE,11104,13220,140,0,27,5.59
23659,0,0,1,FALSE,11195,11505,263,0,36,6.61
23661,0,0,1,FALSE,11011,11661,244,1,42,6.33
23673,0,0,12,FALSE,2113,365,231922,1333,126360,7.39
23675,0,0,1,FALSE,11196,11679,242,1,19,7
23679,0,0,1,FALSE,8281,7747,1671,0,459,5.79
23697,0,0,7,FALSE,5987,4423,7743,22,3217,6.45
23699,0,0,2,FALSE,11773,12083,208,0,22,4.95
23701,0,0,1,FALSE,1276,1921,41082,57,18608,7.64
23703,0,0,1,FALSE,1803,3472,13876,11,6750,7.46
23707,0,0,1,FALSE,12735,13134,145,0,25,4.64
23709,0,0,1,FALSE,11098,13960,104,0,17,4.53
23711,0,0,1,FALSE,5393,10145,512,0,178,6.59
23713,0,0,1,FALSE,12167,14360,85,0,10,5.6
23721,0,0,26,FALSE,10581,12920,155,0,22,6.23
23723,0,0,2,FALSE,13227,12578,176,0,20,4.75
23725,0,0,3,FALSE,1890,3220,16190,33,6317,7.44
23727,0,0,1,FALSE,11539,14135,95,0,9,5.11
23729,0,0,1,FALSE,12066,14485,78,0,5,5
23731,0,0,1,FALSE,10511,13996,102,0,8,4.75
23733,0,0,2,FALSE,11746,11688,241,1,22,4
23735,0,0,6,FALSE,7034,5101,5418,1,2200,6.2
23737,0,0,51,FALSE,12232,10588,412,0,30,6.57
23739,0,0,2,FALSE,7897,11884,224,0,57,5.93
23741,0,0,2,FALSE,13457,11603,253,1,45,6.18
23753,0,0,2,FALSE,7849,9077,887,0,186,5.95
23755,0,0,24,FALSE,294,45,757703,15631,467056,8.24
23759,0,0,1,FALSE,9584,10556,423,0,210,5.12
23763,0,0,1,FALSE,11943,12908,156,0,32,6.47
23765,0,0,2,FALSE,13575,12413,186,0,27,4.56
23767,0,0,2,FALSE,13576,13054,150,0,23,4.26
23769,0,0,2,FALSE,13317,13537,126,0,18,5.67
23775,0,0,1,FALSE,1166,1608,52767,97,20514,7.68
23777,0,0,1,FALSE,1002,1714,48292,88,15438,7.75
23779,0,0,1,FALSE,10350,11870,225,1,34,4.5
23781,0,0,7,FALSE,8082,4710,6589,1,2253,5.86
23787,0,0,13,FALSE,5478,4097,9310,36,3905,6.57
23799,0,0,50,FALSE,10748,13273,138,0,22,7.05
23801,0,0,1,FALSE,10775,13724,115,0,10,5.2
23815,0,0,1,FALSE,11030,12459,181,0,24,5.46
23819,0,0,1,FALSE,12421,12403,186,0,22,5.14
23825,0,0,1,FALSE,7857,10406,450,0,139,5.95
23829,0,0,24,FALSE,11725,12571,176,0,25,6
23831,0,0,4,FALSE,6429,3963,10073,29,3294,6.35
23835,0,0,1,FALSE,8643,8318,1294,1,692,5.64
23837,0,0,1,FALSE,8369,7559,1833,0,947,5.75
23847,0,0,13,FALSE,271,148,405743,10758,251353,8.28
23849,0,0,1,FALSE,4394,5815,3919,1,1004,6.81
23855,0,0,2,FALSE,10762,12109,205,0,31,5.1
23857,0,0,78,FALSE,11016,12530,176,0,27,4.89
23861,0,0,1,FALSE,10329,12245,195,1,26,6.35
23863,0,0,1,FALSE,10950,13909,106,0,11,6.45
23865,0,0,1,FALSE,12383,13620,124,0,12,6.25
23867,0,0,1,FALSE,12779,13990,104,0,10,6.5
23869,0,0,1,FALSE,11394,13936,105,0,9,6.56
23871,0,0,1,FALSE,4816,7542,1847,2,526,6.72
23877,0,0,1,FALSE,10212,8273,1314,0,687,4.01
23881,0,0,8,FALSE,12097,12292,191,0,28,5.11
23885,0,0,1,FALSE,12099,13026,150,1,32,4.97
23889,0,0,3,FALSE,12655,11951,217,0,19,6.47
23895,0,0,1,FALSE,8200,10445,443,0,137,5.82
23897,0,0,20,FALSE,6553,9112,872,0,141,6.32
23899,0,0,3,FALSE,11873,11402,275,0,38,5.21
23901,0,0,22,FALSE,7686,10067,531,0,86,6.01
23903,0,0,1,FALSE,8205,9978,556,1,270,5.82
23909,0,0,1,FALSE,11267,13346,135,0,33,4.85
23911,0,0,2,FALSE,13090,13336,135,0,14,5.21
23915,0,0,52,FALSE,7667,11462,268,0,71,6.02
23917,0,0,1,FALSE,8945,11842,227,0,129,5.49
23931,0,0,1,FALSE,4446,7921,1535,0,333,6.8
23933,0,0,1,FALSE,9882,8337,1279,0,494,4.85
23935,0,0,1,FALSE,9661,8441,1222,0,456,5.07
23943,0,0,1,FALSE,5169,8002,1481,1,237,6.64
23945,0,0,12,FALSE,4019,1666,50365,55,22213,6.9
23967,0,0,3,FALSE,10886,13707,117,0,16,6.38
23969,0,0,1,FALSE,10895,12643,170,0,20,6.05
23971,0,0,1,FALSE,10896,13021,150,0,18,6.22
23973,0,0,71,FALSE,10894,13344,134,1,20,5.9
23975,0,0,1,FALSE,10897,13888,109,0,15,6.6
23979,0,0,1,FALSE,12984,12713,168,0,10,7.5
23983,0,0,1,FALSE,10889,14047,100,0,8,6.13
23985,0,0,3,FALSE,6505,5018,5667,2,2171,6.33
23987,0,0,1,FALSE,2746,3113,17338,33,7198,7.24
23989,0,0,5,FALSE,6640,3573,13012,8,5530,6.3
23991,0,0,1,FALSE,3625,5978,3652,14,1406,7.02
24011,0,0,12,FALSE,8682,1953,39733,29,14341,5.62
24019,0,0,1,FALSE,11943,13092,147,0,43,4.86
24029,0,0,4,FALSE,2163,4548,7197,12,2790,7.38
24031,0,0,12,FALSE,2613,1075,87831,228,36813,7.26
24037,0,0,12,FALSE,1817,1501,58594,219,29483,7.46
24041,0,0,10,FALSE,11395,13739,115,0,9,6.11
24045,0,0,1,FALSE,12117,11941,218,0,44,4.84
24047,0,0,1,FALSE,7722,12651,169,0,51,6
24049,0,0,1,FALSE,9460,12228,196,0,54,5.21
24051,0,0,1,FALSE,11356,12971,153,0,44,4.77
24053,0,0,1,FALSE,9202,12863,158,0,51,5.37
24071,0,0,1,FALSE,6320,10105,521,0,127,6.37
24073,0,0,1,FALSE,11736,11340,286,0,44,4.75
24075,0,0,12,FALSE,4818,1577,54729,105,22469,6.72
24085,0,0,2,FALSE,12961,13042,150,0,11,5.45
24087,0,0,3,FALSE,10501,11109,321,0,35,5.6
24089,0,0,1,FALSE,11215,12918,156,0,10,5.4
24093,0,0,2,FALSE,11053,11890,224,0,15,6.8
24109,0,0,1,FALSE,7966,10086,527,1,314,5.91
24121,0,0,26,FALSE,12530,13607,123,1,18,5.28
24123,0,0,2,FALSE,8828,8180,1379,1,457,5.55
24127,0,0,1,FALSE,7691,8471,1201,1,530,6.01
24133,0,0,12,FALSE,3530,549,168986,347,82148,7.04
24135,0,0,10,FALSE,1095,2045,37137,229,14967,7.71
24139,0,0,1,FALSE,9073,9100,874,0,389,5.44
24151,0,0,2,FALSE,1085,1296,71203,148,39501,7.71
24159,0,0,2,FALSE,11764,12656,170,0,26,5.19
24169,0,0,1,FALSE,3508,5766,3985,1,1715,7.04
24171,0,0,3,FALSE,3088,5163,5246,3,2088,7.15
24175,0,0,3,FALSE,5589,2867,20399,29,9416,6.55
24179,0,0,1,FALSE,7708,9819,598,6,380,6.01
24181,0,0,1,FALSE,9007,9568,684,3,418,5.46
24197,0,0,1,FALSE,8926,9742,623,0,383,5.5
24199,0,0,1,FALSE,8973,9816,599,0,353,5.48
24201,0,0,1,FALSE,8916,9981,556,0,337,5.51
24211,0,0,13,FALSE,3256,1420,64223,251,33006,7.11
24227,0,0,3,FALSE,1674,1002,95208,124,52664,7.5
24231,0,0,10,FALSE,2506,718,133679,153,74276,7.29
24237,0,0,2,FALSE,8838,11797,233,0,73,5.55
24257,0,0,1,FALSE,11163,12871,158,0,35,4.77
24259,0,0,3,FALSE,12007,12057,210,0,47,3.19
24261,0,0,1,FALSE,3434,2340,29407,11,14270,7.06
24269,0,0,1,FALSE,10648,12282,192,0,34,5.18
24275,0,0,4,FALSE,8019,9128,859,0,173,5.89
24277,0,0,24,FALSE,310,1183,78929,429,44332,8.22
24315,0,0,1,FALSE,8836,12757,164,0,71,5.55
24321,0,0,1,FALSE,8848,9800,606,0,360,5.54
24347,0,0,1,FALSE,3554,5421,4651,9,2322,7.03
24355,0,0,2,FALSE,10939,13256,139,0,37,3.7
24363,0,0,1,FALSE,9721,11954,217,0,96,5.03
24365,0,0,2,FALSE,1590,2797,21416,7,12538,7.53
24371,0,0,1,FALSE,4436,6432,3036,2,1089,6.8
24373,0,0,1,FALSE,6704,11077,327,1,54,6.28
24403,0,0,0,TRUE,12346,10838,367,0,25,3.84
24405,0,0,73,FALSE,1222,558,166410,1142,49767,7.66
24415,0,0,25,FALSE,100,227,324736,3566,196016,8.51
24417,0,0,25,FALSE,7088,9878,583,2,115,6.19
24429,0,0,1,FALSE,2416,5435,4616,10,2669,7.31
24437,0,0,6,FALSE,8863,10033,543,0,215,5.54
24439,0,0,12,FALSE,1045,137,420240,4356,189517,7.73
24441,0,0,1,FALSE,12862,12981,153,0,35,4.77
24443,0,0,1,FALSE,9626,11140,319,0,90,5.11
24447,0,0,1,FALSE,13456,13350,135,0,15,6.33
24451,0,0,1,FALSE,4385,3292,15553,5,7840,6.81
24455,0,0,13,FALSE,2474,475,192557,717,99210,7.3
24457,0,0,5,FALSE,3396,7535,1854,7,428,7.07
24459,0,0,1,FALSE,1792,2202,32795,59,16265,7.47
24465,0,0,42,FALSE,11165,13720,117,0,18,6.17
24469,0,0,2,FALSE,2259,2982,18828,19,11716,7.35
24471,0,0,4,FALSE,643,3790,11125,15,4618,7.94
24475,0,0,6,FALSE,2354,2170,33443,24,17177,7.33
24489,0,0,3,FALSE,11721,12874,158,0,19,5.47
24501,0,0,0,TRUE,11363,12177,200,1,11,5
24527,0,0,1,FALSE,6949,9962,560,0,190,6.23
24531,0,0,3,FALSE,6838,3069,17823,19,6832,6.25
24543,0,0,1,FALSE,1163,2057,36783,120,15483,7.68
24549,0,0,1,FALSE,12204,13977,104,0,11,6.45
24573,0,0,1,FALSE,12242,12719,166,0,21,6.33
24575,0,0,1,FALSE,13648,12385,187,0,26,5.31
24577,0,0,1,FALSE,11352,12426,184,0,29,6.03
24591,0,0,1,FALSE,2881,7232,2129,4,977,7.2
24603,0,0,1,FALSE,13557,12151,203,0,48,6.1
24619,0,0,2,FALSE,6578,11215,304,0,70,6.32
24625,0,0,25,FALSE,2003,2484,26465,98,14026,7.41
24627,0,0,2,FALSE,1506,1573,54831,49,28510,7.56
24629,0,0,12,FALSE,4332,1484,59657,129,20882,6.82
24633,0,0,1,FALSE,9501,11241,299,1,145,5.19
24637,0,0,1,FALSE,8643,10005,551,0,169,5.64
24645,0,0,2,FALSE,7332,11312,289,1,56,6.12
24647,0,0,2,FALSE,7826,11836,228,0,54,5.96
24655,0,0,1,FALSE,1631,1024,92835,367,45586,7.51
24663,0,0,115,FALSE,10812,11978,215,0,29,6.24
24669,0,0,1,FALSE,12991,13203,143,0,22,5.36
24675,0,0,1,FALSE,7295,10306,474,0,123,6.13
24677,0,0,1,FALSE,10980,11692,241,0,46,5.54
24679,0,0,2,FALSE,7633,11572,256,0,53,6.03
24681,0,0,2,FALSE,11579,12579,174,0,31,6.42
24683,0,0,1,FALSE,11971,13791,113,0,15,5.47
24687,0,0,1,FALSE,101,1564,55323,73,28221,8.51
24695,0,0,1,FALSE,5158,2335,29479,20,16132,6.64
24699,0,0,50,FALSE,6754,2774,21872,41,6354,6.27
24701,0,0,10,FALSE,27,713,134353,791,54869,8.81
24703,0,0,12,FALSE,1255,181,363011,3001,219284,7.64
24705,0,0,12,FALSE,5028,970,100200,397,39720,6.67
24713,0,0,1,FALSE,6728,4751,6488,1,3649,6.28
24719,0,0,1,FALSE,9001,10190,501,0,74,5.47
24727,0,0,1,FALSE,2567,3297,15481,11,6098,7.27
24751,0,0,1,FALSE,5193,2433,27341,43,14179,6.63
24763,0,0,3,FALSE,6177,7124,2235,0,772,6.41
24765,0,0,12,FALSE,1148,346,239762,3014,115260,7.68
24773,0,0,0,TRUE,12321,12755,164,0,13,4.85
24775,0,0,0,FALSE,11723,12613,172,0,13,5.77
24781,0,0,3,FALSE,1340,2575,24798,67,11231,7.61
24783,0,0,1,FALSE,10018,11208,304,2,136,4.7
24785,0,0,1,FALSE,9917,12688,167,0,71,4.83
24789,0,0,1,FALSE,8086,11319,289,0,71,5.87
24791,0,0,4,FALSE,10537,13869,109,0,17,5
24793,0,0,26,FALSE,7828,10691,394,0,91,5.96
24795,0,0,2,FALSE,10539,13897,107,0,19,5.74
24797,0,0,7,FALSE,11774,14076,99,0,16,3.56
24803,0,0,1,FALSE,13288,14223,92,0,9,5.89
24807,0,0,1,FALSE,9920,12037,211,0,94,4.83
24809,0,0,11,FALSE,10432,13509,127,0,27,4.22
24811,0,0,1,FALSE,12632,12979,153,0,41,3.32
24817,0,0,3,FALSE,7294,8937,954,2,293,6.13
24819,0,0,1,FALSE,13077,12418,185,0,19,5.89
24821,0,0,12,FALSE,4384,3368,14838,9,5688,6.81
24823,0,0,1,FALSE,4418,5442,4603,2,2334,6.8
24833,0,0,22,FALSE,311,57,676778,12190,369954,8.21
24835,0,0,13,FALSE,6930,5287,4947,1,2350,6.23
24839,0,0,7,FALSE,13523,12306,191,1,31,4.42
24843,0,0,1,FALSE,9918,12525,177,0,94,4.83
24845,0,0,0,TRUE,12342,11048,331,1,29,5.62
24847,0,0,1,FALSE,9976,9391,756,0,281,4.76
24855,0,0,12,FALSE,7723,2257,31335,46,8490,6
24857,0,0,1,FALSE,10355,13053,149,1,24,4.46
24859,0,0,6,FALSE,10389,13152,144,1,20,5.2
24861,0,0,1,FALSE,9599,11409,274,0,145,5.12
24865,0,0,1,FALSE,10376,13508,127,0,16,5.75
24869,0,0,1,FALSE,10410,12607,172,0,36,4.42
24873,0,0,12,FALSE,6161,993,96216,121,45137,6.41
24875,0,0,52,FALSE,10494,13464,129,0,21,5.43
24877,0,0,1,FALSE,11129,13132,145,0,29,5.62
24881,0,0,1,FALSE,10570,12483,180,0,30,5.67
24883,0,0,1,FALSE,10645,13573,124,0,13,5.69
24893,0,0,12,FALSE,793,1106,84249,327,45547,7.86
24901,0,0,1,FALSE,10088,12422,184,0,88,4.59
24903,0,0,1,FALSE,9794,12840,160,0,75,4.96
24905,0,0,1,FALSE,10054,12438,183,0,77,4.64
24909,0,0,13,FALSE,3771,4222,8648,73,2731,6.97
24913,0,0,1,FALSE,1031,2282,30646,32,17007,7.73
24919,0,0,1,FALSE,1592,3010,18531,34,7857,7.52
24921,0,0,1,FALSE,552,2831,20938,105,8034,8.01
24923,0,0,1,FALSE,10630,13986,103,0,10,6
24927,0,0,1,FALSE,10692,13532,126,0,11,5.91
24935,0,0,1,FALSE,6001,5713,4086,1,2287,6.45
24969,0,0,8,FALSE,13111,12496,180,1,38,4.42
24973,0,0,14,FALSE,2766,3837,10851,16,2691,7.22
24975,0,0,10,FALSE,8178,8319,1293,1,342,5.83
24977,0,0,0,TRUE,11537,12442,183,0,20,5.1
24981,0,0,1,FALSE,13631,12948,155,0,21,5.05
24985,0,0,6,FALSE,10860,11666,244,2,18,6.33
24989,0,0,20,FALSE,8921,11311,289,0,51,5.5
24991,0,0,6,FALSE,4436,963,100836,147,50765,6.8
24995,0,0,1,FALSE,8423,13058,149,0,71,5.73
24997,0,0,1,FALSE,471,1273,72658,1035,40476,8.08
24999,0,0,1,FALSE,9598,12790,162,0,62,5.12
25011,0,0,5,FALSE,3765,2661,23502,18,10822,6.97
25013,0,0,24,FALSE,354,169,380899,8922,186223,8.17
25015,0,0,1,FALSE,895,1256,74270,165,34012,7.8
25027,0,0,1,FALSE,11864,12149,202,0,24,5.63
25029,0,0,1,FALSE,11865,11611,251,0,45,5.82
25033,0,0,1,FALSE,10647,12689,167,0,26,5.38
25035,0,0,1,FALSE,12824,13567,125,0,7,7.71
25045,0,0,13,FALSE,4045,2595,24491,14,11554,6.89
25049,0,0,3,FALSE,8872,10456,442,0,124,5.53
25051,0,0,1,FALSE,12077,13522,127,0,21,5.71
25053,0,0,1,FALSE,12089,12093,207,0,44,6.64
25057,0,0,1,FALSE,11444,13874,108,0,9,7.11
25059,0,0,40,FALSE,12272,13476,129,2,22,6
25061,0,0,1,FALSE,11686,11985,215,0,19,5.53
25063,0,0,30,FALSE,10391,13255,139,0,18,5.22
25065,0,0,1,FALSE,12884,12585,174,0,13,6.54
25069,0,0,2,FALSE,7059,11351,285,0,72,6.2
25071,0,0,2,FALSE,12056,12715,166,0,18,6.72
25073,0,0,2,FALSE,11930,12643,170,0,18,6.67
25075,0,0,2,FALSE,12945,12568,175,0,21,7.1
25077,0,0,1,FALSE,7430,7591,1812,0,307,6.09
25079,0,0,2,FALSE,6144,11603,253,0,54,6.42
25081,0,0,2,FALSE,10744,12527,177,0,27,5.81
25083,0,0,2,FALSE,6435,11432,271,0,50,6.35
25085,0,0,2,FALSE,12010,13262,139,0,17,6.53
25087,0,0,2,FALSE,3872,10103,523,0,129,6.94
25089,0,0,2,FALSE,10422,12152,202,0,34,5.41
25091,0,0,1,FALSE,11310,14011,102,0,13,6.31
25093,0,0,1,FALSE,12857,13656,120,0,15,6.73
25095,0,0,3,FALSE,11101,14435,81,0,7,5.86
25099,0,0,12,FALSE,3643,688,139427,298,66726,7.01
25101,0,0,2,FALSE,13110,13481,129,0,43,4.7
25103,0,0,1,FALSE,9294,13122,146,0,58,5.32
25109,0,0,2,FALSE,11360,12848,159,0,30,4.57
25113,0,0,1,FALSE,7483,8529,1170,0,493,6.08
25117,0,0,6,FALSE,5029,4876,6057,2,1144,6.67
25139,0,0,22,FALSE,12367,12780,163,0,19,5.53
25143,0,0,1,FALSE,3039,3432,14240,37,6873,7.16
25149,0,0,1,FALSE,6600,12878,158,0,54,6.31
25157,0,0,12,FALSE,2133,162,390442,2669,212945,7.39
25159,0,0,12,FALSE,2544,363,232238,606,111924,7.28
25161,0,0,1,FALSE,514,1746,46933,99,29300,8.04
25169,0,0,1,FALSE,6353,8538,1162,1,190,6.37
25173,0,0,1,FALSE,7967,11739,238,1,86,5.91
25183,0,0,12,FALSE,1835,241,312908,2160,156065,7.45
25193,0,0,1,FALSE,10802,14125,96,0,8,5.38
25241,0,0,24,FALSE,5001,2015,37779,50,19818,6.67
25253,0,0,3,FALSE,12222,10515,428,3,38,5.55
25257,0,0,5,FALSE,6818,5876,3808,5,644,6.26
25259,0,0,1,FALSE,5069,5636,4217,4,883,6.66
25265,0,0,1,FALSE,9428,9437,736,0,204,5.24
25267,0,0,1,FALSE,9548,10219,492,0,134,5.16
25271,0,0,1,FALSE,8917,7423,1945,1,938,5.51
25283,0,0,12,FALSE,5488,668,142044,264,68848,6.57
25285,0,0,6,FALSE,4488,2674,23231,16,10634,6.79
